cens1_mean,cens2_mean,cens3_mean,cens4_mean,cens5_mean,cens6_mean,cens7_mean,cens8_mean,cens9_mean,cens10_mean,cens11_mean,cens12_mean,cens1_var,cens2_var,cens3_var,cens4_var,cens5_var,cens6_var,cens7_var,cens8_var,cens9_var,cens10_var,cens11_var,cens12_var
0.38215053,0.31970572,0.13229589,0.26994288,0.33792278,0.35246485,0.24634558,0.116941705,0.16367415,0.26221117,0.1860362,0.3067274,0.008969091,0.010022492,0.008374501,0.004423686,0.02280615,0.019222226,0.0032771924,0.00851263,0.012179635,0.00432603,0.0030461545,0.019294433
0.34740576,0.25982445,0.3936264,0.26316777,0.22091413,0.23379202,0.16604157,0.3660394,0.2347765,0.21548131,0.24602479,0.19294584,0.045893,0.0046441574,0.009352561,0.006395892,0.0011883121,0.011059019,0.0038537981,0.016573397,0.005866049,0.0020587177,0.011696724,0.004790412
0.16175586,0.14615507,0.33172792,0.17327784,0.37458187,0.13672325,0.19477233,0.3041362,0.2472999,0.38950986,0.17947024,0.321337,0.015189186,0.005061152,0.02493252,0.0023744807,0.01790364,0.006292384,0.0039503463,0.033758253,0.005511312,0.024944518,0.005960953,0.028879624
0.333733,0.24779582,0.46249652,0.20709243,0.23222275,0.292167,0.12303004,0.3231608,0.17227715,0.28160223,0.1916414,0.15361446,0.031635243,0.0079380125,0.009012898,0.0018088596,0.0031095943,0.016865687,0.0043030973,0.024971412,0.0051832935,0.013113548,0.02030084,0.00413553
0.17306511,0.3822113,0.19639345,0.27649835,0.37223703,0.09130827,0.20627803,0.085736625,0.19568685,0.29956642,0.12110439,0.27805692,0.008611356,0.03019331,0.009475609,0.013430736,0.029959591,0.010833978,0.038466632,0.00679352,0.030408515,0.04794087,0.01256232,0.05367697
0.12890507,0.18852526,0.48497415,0.17161722,0.25369632,0.16202648,0.25058344,0.30709726,0.1990186,0.37276915,0.09615847,0.14871891,0.0078066294,0.006669663,0.056369934,0.011444879,0.018297764,0.013591004,0.011216267,0.033411354,0.010560844,0.025249323,0.0060908264,0.025011469
0.08275817,0.372966,0.23130539,0.28711054,0.31161517,0.25050786,0.27147287,0.25962487,0.44895172,0.23399673,0.06876272,0.14512144,0.0041914647,0.017614935,0.0040623127,0.005431292,0.0058885287,0.0044708727,0.005503715,0.006564069,0.019542107,0.022095965,0.0061395825,0.03365122
0.21132413,0.04311259,0.4229641,0.06770787,0.17424572,0.07294357,0.21550363,0.45201492,0.16336292,0.29881486,0.11888249,0.27421394,0.033569936,0.0018581519,0.012960397,0.008792218,0.035357095,0.005452257,0.01370824,0.03502683,0.011556559,0.047914926,0.023816198,0.048457406
0.08143993,0.08336129,0.27014473,0.09021948,0.42462593,0.09469734,0.3454668,0.26830548,0.1261024,0.3078778,0.06365442,0.36991745,0.00408181,0.019328637,0.032931983,0.0051413383,0.04256935,0.004616267,0.012896133,0.030991245,0.011832112,0.0484778,0.0054284483,0.05502593
0.09269112,0.28536683,0.35832998,0.06223845,0.23989187,0.040589668,0.1746015,0.2347987,0.18760918,0.52289534,0.09443749,0.24017431,0.0108840875,0.039264526,0.031814698,0.0032830266,0.023025513,0.0031689943,0.017161017,0.025865182,0.015404683,0.023543477,0.011793452,0.052660376
0.09722521,0.35515198,0.23867293,0.45122886,0.19660097,0.27411947,0.3074449,0.17914069,0.3047986,0.16521803,0.26007938,0.06626304,0.0053718514,0.019218111,0.009289879,0.030608254,0.009544102,0.011454277,0.0102996575,0.0076501723,0.024725813,0.0091775535,0.030192064,0.0038046325
0.2678019,0.2369039,0.31602895,0.39599463,0.18535559,0.2993821,0.1087329,0.267818,0.045937236,0.14942256,0.36562383,0.06445355,0.028605688,0.018219685,0.029910848,0.03288415,0.010535216,0.028503088,0.005857557,0.018209219,0.0022979875,0.009199686,0.056538098,0.0050934614
0.3316398,0.10952196,0.14160801,0.12490008,0.3079962,0.5187818,0.17793874,0.19009162,0.14929679,0.30521697,0.3077736,0.1653098,0.013769235,0.0066146147,0.005354263,0.0070714867,0.01410258,0.03548594,0.00518892,0.008382702,0.00880805,0.01488799,0.046135776,0.007407613
0.21273217,0.25673068,0.08732586,0.3452504,0.072630726,0.19857876,0.09321164,0.26317728,0.4927348,0.1523836,0.24350587,0.10943486,0.03377786,0.06417407,0.009467565,0.06144975,0.007513757,0.030690953,0.0051009436,0.015008595,0.033752874,0.012214893,0.020131635,0.009022793
0.17676531,0.08658163,0.17841043,0.069452405,0.1941115,0.4576765,0.1269707,0.14064986,0.15354219,0.39524728,0.45588818,0.104958594,0.030439535,0.009035414,0.044014197,0.0048206514,0.012197728,0.024287973,0.007131348,0.012068692,0.0049349833,0.005716714,0.080747314,0.007700557
0.38397726,0.08713301,0.11761493,0.15860917,0.30262604,0.46349236,0.25209007,0.25785333,0.13294436,0.18603581,0.28481448,0.3670343,0.013298622,0.0034819655,0.015603188,0.0035339505,0.004908133,0.012439692,0.0010592007,0.014591797,0.004915063,0.0034773482,0.020685397,0.0035010283
0.3162805,0.29417706,0.38138947,0.25650924,0.20744532,0.27846584,0.11121798,0.22179095,0.22480687,0.33599433,0.28521913,0.20014372,0.012201594,0.0067520365,0.015886556,0.013486139,0.004484413,0.029883936,0.0046692556,0.014216957,0.0059542507,0.009245097,0.015162804,0.0033579278
0.13409075,0.24318026,0.542517,0.20843631,0.10182994,0.05263877,0.30276653,0.2807626,0.32455567,0.38832253,0.16225705,0.1515919,0.0043658228,0.0014401019,0.009380339,0.0032011,0.0070552304,0.002661105,0.008509867,0.018388469,0.0070759873,0.006866459,0.0032019352,0.023966953
0.2908235,0.30284828,0.48980024,0.30753392,0.18504733,0.1604867,0.09194639,0.18689887,0.14423892,0.36022967,0.26244658,0.16923997,0.0068125883,0.014876914,0.016429946,0.022499653,0.006103773,0.009276273,0.0077283094,0.012297861,0.00640513,0.012500941,0.0049341605,0.0179898
0.15602078,0.26990858,0.38454396,0.18419039,0.26445082,0.15997489,0.22259232,0.36179522,0.2541103,0.4070837,0.21079963,0.2192574,0.003752417,0.0027133843,0.031438444,0.002719418,0.013759444,0.005564942,0.0039526606,0.02748806,0.0037951388,0.014823638,0.0018231908,0.010501972
0.21959773,0.30090576,0.18981165,0.22396241,0.18109961,0.28078923,0.39677542,0.24565884,0.22618237,0.24076554,0.36002758,0.3573627,0.0018669439,0.005984657,0.0023997193,0.002587028,0.005650497,0.010191209,0.01074484,0.00085328426,0.0026446711,0.0006472663,0.011605384,0.024057716
0.14584123,0.24622606,0.20508654,0.22117892,0.3587182,0.25799647,0.36027506,0.281374,0.30795434,0.3303969,0.23176481,0.23925205,0.0042908536,0.029688356,0.0022025672,0.0009969822,0.015530092,0.0017789942,0.010825585,0.0033958715,0.0049518743,0.025267389,0.003234581,0.0058782026
0.3507613,0.22611281,0.3003168,0.1301587,0.30458963,0.2871567,0.3441087,0.35103983,0.21330422,0.21300963,0.18738493,0.24769823,0.03286108,0.00472954,0.013971325,0.008273327,0.014367042,0.012552834,0.003951275,0.008504176,0.003549265,0.0032940176,0.0032438342,0.0052860924
0.17194676,0.23839246,0.31733733,0.2933314,0.32991067,0.21532997,0.19485484,0.20726441,0.0672685,0.20575023,0.16887389,0.28176886,0.02959183,0.02215548,0.03742563,0.026674258,0.06316899,0.01413849,0.017990503,0.056033887,0.008914283,0.022773845,0.0152021125,0.022142738
0.3004471,0.078788415,0.19973439,0.034796763,0.20198716,0.37926522,0.15922575,0.39630827,0.11318895,0.3416742,0.1772586,0.11412875,0.030120045,0.0070145335,0.03303504,0.0019957805,0.030847134,0.06007817,0.013683219,0.051263995,0.009076066,0.043496896,0.03036505,0.01063926
0.12874648,0.06371541,0.31195387,0.17456071,0.039319836,0.21476515,0.17557517,0.52031714,0.21881874,0.32463303,0.29921713,0.11522509,0.027807089,0.008344245,0.025133954,0.036147673,0.0024177618,0.044284716,0.009072751,0.02161101,0.010836594,0.0105089275,0.041528013,0.008773346
0.19219467,0.23980793,0.33327246,0.26783273,0.3186536,0.23190509,0.27321762,0.3030577,0.2634804,0.30914354,0.2127235,0.17678711,0.028609375,0.011101953,0.01925673,0.009497673,0.008102949,0.008163429,0.0073404694,0.024964824,0.01457006,0.0120230755,0.009338328,0.0065946397
0.2495337,0.26345137,0.25336048,0.3266498,0.33108258,0.34308964,0.2676166,0.27955753,0.31050566,0.20124705,0.21472119,0.14937763,0.016645862,0.014849365,0.00091312395,0.012198409,0.011990795,0.015759729,0.0023355393,0.0047652326,0.016886331,0.0033218698,0.010720587,0.004706766
0.24367642,0.30060896,0.3633656,0.27251205,0.1663359,0.19459847,0.3029891,0.36641163,0.33142194,0.2420434,0.1959142,0.22933136,0.008115748,0.012512053,0.011792797,0.006113202,0.005019089,0.0031090437,0.008341316,0.015924018,0.011588871,0.0046070125,0.0025518069,0.0033588344
0.308662,0.2918597,0.32250664,0.2592826,0.24985868,0.2928775,0.26882476,0.273938,0.32914504,0.24174331,0.23631391,0.25611424,0.0067554633,0.00906018,0.005939621,0.003960704,0.0020241344,0.009126031,0.0070313383,0.0055751954,0.007948681,0.0030055018,0.00068861875,0.0035117716
0.12732854,0.16915151,0.27493924,0.3648264,0.21658677,0.19609144,0.19867234,0.32846504,0.41263598,0.2548992,0.28972307,0.24694093,0.0035099236,0.008405539,0.016609628,0.007925429,0.01068682,0.005914911,0.0042254752,0.007108829,0.017570801,0.011461264,0.022231549,0.018055594
0.121086106,0.5303074,0.28924623,0.033013783,0.18055703,0.104676925,0.23759823,0.0053932555,0.32693574,0.1952178,0.004669993,0.24494234,0.011777579,0.01465639,0.07116851,0.003003239,0.032693293,0.007889955,0.041693196,0.00082630484,0.025592968,0.03501941,0.00024767657,0.06997796
0.118051484,0.19077049,0.14893658,0.21867707,0.18347108,0.15476987,0.22801141,0.3233633,0.49637216,0.40052122,0.2680676,0.30892074,0.007919524,0.0121940365,0.0073777228,0.009785904,0.004357603,0.004769589,0.0057259067,0.007266061,0.009872874,0.0059281467,0.004970261,0.011308745
0.28301117,0.1302948,0.3746934,0.2279488,0.25572258,0.13840231,0.21636005,0.30772194,0.20778741,0.33179885,0.22257487,0.307522,0.01782528,0.0067520556,0.027748423,0.00435058,0.016810812,0.0058359164,0.0068004914,0.047488116,0.019418472,0.019737786,0.004226736,0.010293176
0.19302274,0.27695987,0.19317508,0.2006393,0.34385744,0.08866141,0.1420296,0.07412339,0.26046953,0.36620867,0.21454816,0.32312402,0.017344339,0.021461379,0.0141127175,0.0113607,0.04550924,0.011232803,0.03714335,0.007423142,0.020798817,0.056786172,0.01351129,0.047855612
0.21224277,0.116568565,0.3815677,0.11324219,0.17687623,0.108855166,0.2788866,0.38357052,0.21618184,0.41468465,0.21658531,0.22898903,0.02330701,0.00618875,0.035399392,0.0087401215,0.03197152,0.0053307195,0.010178854,0.030308846,0.006170403,0.020646453,0.0064114397,0.012364086
0.14797983,0.06487492,0.36834386,0.11450288,0.19038825,0.39874107,0.22273931,0.46476603,0.1806274,0.17775574,0.33081684,0.058018874,0.017477306,0.0019600962,0.019716805,0.015413496,0.016097216,0.015049985,0.008791233,0.020600835,0.006407471,0.026461298,0.032487165,0.0068956176
0.050330494,0.10293012,0.088590644,0.3338956,0.3095442,0.15424547,0.21952435,0.30110335,0.43736082,0.19847456,0.064092614,0.19623525,0.0054469854,0.017044391,0.00714319,0.044255137,0.060697284,0.011041651,0.019584915,0.009464354,0.04776171,0.06375137,0.0056021637,0.044248573
0.3345587,0.114357635,0.059023086,0.3231878,0.13584824,0.33691704,0.13276681,0.29666758,0.4553377,0.12006025,0.18521048,0.082107134,0.03532289,0.028544905,0.005878745,0.025289312,0.010937847,0.05581423,0.0074711745,0.02002438,0.035316817,0.01220739,0.022638347,0.0074211867
0.18098848,0.20515405,0.05796133,0.29683536,0.23474178,0.37692493,0.264294,0.22085176,0.3375102,0.10191299,0.23410212,0.051602382,0.027498297,0.040259413,0.0028632965,0.042882353,0.011701817,0.03498174,0.03969177,0.005509822,0.057141565,0.007319803,0.06064683,0.00587875
0.075761326,0.32897666,0.07763541,0.15921097,0.39457688,0.21162333,0.39147025,0.2555698,0.26862878,0.13324653,0.20538323,0.22942153,0.009977012,0.032060757,0.0057998304,0.014837024,0.029719388,0.00973322,0.033919655,0.017848032,0.031868793,0.00957771,0.031287026,0.02445213
0.32977256,0.084843054,0.19694452,0.019893035,0.22537364,0.40651423,0.14774276,0.2594852,0.09190612,0.27442506,0.24095054,0.104088016,0.05215388,0.016659416,0.052280392,0.00074469997,0.027627915,0.06217896,0.005903684,0.033478428,0.0076493192,0.029692095,0.085468665,0.013476516
0.2269814,0.076242566,0.37695965,0.084090196,0.22780432,0.128482,0.27024367,0.46475893,0.13066755,0.2644964,0.11163651,0.20916975,0.04318218,0.010841683,0.037462685,0.007924603,0.024536248,0.0035249211,0.01800207,0.026724732,0.004230087,0.054891173,0.015165661,0.04655578
0.064431444,0.44580635,0.049217876,0.12678154,0.07573002,0.22585571,0.43573612,0.18485628,0.31367713,0.047645602,0.28389367,0.16479225,0.0042507877,0.039637454,0.0026500688,0.027388254,0.00816616,0.019532142,0.0428341,0.022286644,0.029451447,0.0027613847,0.030427055,0.060248625
0.09996197,0.29295212,0.34269992,0.17941244,0.26068223,0.17589796,0.4014968,0.090396486,0.097760044,0.23417504,0.097388744,0.39401096,0.009376217,0.023089329,0.030627688,0.013813296,0.026953273,0.019172637,0.020046584,0.0076411697,0.010470438,0.035171956,0.0068676556,0.0541327
0.3574938,0.24569997,0.37946203,0.19722325,0.33534983,0.15994287,0.10700402,0.2264728,0.11048176,0.25772443,0.06346956,0.19379465,0.05568515,0.015060117,0.06476999,0.012223289,0.028963758,0.014320957,0.009101311,0.044444066,0.0101386355,0.024085883,0.0046539656,0.02473894
0.23374659,0.23024155,0.17159443,0.33384567,0.15966114,0.114423014,0.23157781,0.09065968,0.19097883,0.112911806,0.17308284,0.41883135,0.028900458,0.055706896,0.02870161,0.044579264,0.012114189,0.0064717503,0.03523318,0.010599303,0.04927209,0.014234256,0.0259878,0.084928624
0.24205273,0.22597183,0.24520801,0.27931756,0.26800624,0.25542328,0.37124717,0.3581742,0.30823216,0.28905916,0.27095082,0.21041,0.0016318252,0.005035065,0.003986578,0.002821906,0.003860038,0.0010118373,0.007042884,0.0070561348,0.0061891573,0.0075325156,0.0031489786,0.003495255
0.15812498,0.23770802,0.16285785,0.2494131,0.27687058,0.19823518,0.28692308,0.2506275,0.39121068,0.33501992,0.25303352,0.32758698,0.005659034,0.019123983,0.005665812,0.0038008904,0.0128786815,0.006071516,0.007647745,0.0024400603,0.015873285,0.0220214,0.010079517,0.020885276
0.25609648,0.23413473,0.29963627,0.25550196,0.3162944,0.31342614,0.31321332,0.3238766,0.27003917,0.25715473,0.23991904,0.29021668,0.0024017498,0.00064810837,0.008866209,0.0010545877,0.006151457,0.005775394,0.0042580557,0.0038265425,0.0012110039,0.0009830995,0.0005718863,0.0067038266
0.20082432,0.26367146,0.2813686,0.30004758,0.30693772,0.19215396,0.27149668,0.25084373,0.23246552,0.30778474,0.27854103,0.30101132,0.0063941632,0.008250564,0.013895838,0.01027404,0.011646345,0.0053497986,0.00986241,0.014475938,0.005796837,0.019993987,0.010103557,0.020280665
0.28944382,0.25113115,0.36065304,0.27985933,0.3901363,0.33131889,0.20743468,0.18293315,0.18701322,0.26038742,0.24082935,0.28930864,0.00592605,0.003979413,0.0052477787,0.0032794538,0.008277593,0.0053251404,0.003002652,0.0037082306,0.009857607,0.004169089,0.0030202952,0.006072106
0.33385426,0.31939816,0.27598658,0.3712133,0.28139457,0.3235087,0.24783562,0.20839387,0.21635611,0.24448705,0.21721305,0.29179513,0.0049761683,0.0048922906,0.0023089694,0.0043566446,0.0047773067,0.006234703,0.0032519468,0.0023445538,0.0030967451,0.0023999237,0.0026453284,0.0037074056
0.15405302,0.17342027,0.27905527,0.16444613,0.26240405,0.25129923,0.3871807,0.35853067,0.2145122,0.34821597,0.24797565,0.3044162,0.005400387,0.0055322517,0.018733313,0.0032457965,0.007711937,0.0033894025,0.004776913,0.017528944,0.0040626936,0.014837376,0.0028936048,0.02135956
0.13277274,0.13237716,0.24491759,0.25078282,0.4537189,0.21839201,0.31702876,0.27584493,0.24411048,0.27412072,0.25474384,0.41187218,0.003996171,0.004306861,0.0034781354,0.003587933,0.0061076144,0.0010348145,0.0027104188,0.0026232002,0.0009553023,0.0070193987,0.0013942753,0.0053711315
0.19894804,0.14273249,0.23387514,0.17530836,0.40372795,0.24290663,0.31520653,0.3284291,0.2664292,0.29412776,0.23107754,0.34825334,0.0029795761,0.006141549,0.010114876,0.0040823855,0.012784523,0.0020572774,0.0050928337,0.011027494,0.0034917346,0.02496307,0.0026249646,0.007934929
0.09266141,0.0293874,0.5066443,0.056543436,0.40119043,0.12003684,0.17779978,0.3661482,0.08917637,0.21137014,0.19212757,0.18262662,0.013453052,0.002600567,0.013271646,0.0042927824,0.08553258,0.02218351,0.017939784,0.03097287,0.0060104113,0.01678211,0.042325437,0.011571528
0.1927697,0.20350564,0.34598893,0.12123057,0.19475652,0.16737461,0.21757808,0.34189308,0.21125199,0.5367369,0.23387721,0.28355768,0.009689062,0.008055281,0.020925278,0.0028624549,0.0046194596,0.0024038523,0.0029254952,0.0049734516,0.0026492116,0.012768998,0.0025451342,0.014678539
0.07362228,0.15693106,0.6742519,0.03225059,0.09889169,0.0697376,0.18250318,0.14181809,0.08528825,0.51896846,0.15085235,0.06112401,0.0032065196,0.02308943,0.008482402,0.0012463003,0.017476765,0.022327911,0.0056184637,0.010048176,0.0030572233,0.012812039,0.033451688,0.002432889
0.3144778,0.24934255,0.347973,0.23186746,0.22218293,0.18532023,0.21950947,0.3379641,0.23435839,0.2922025,0.27526248,0.39013404,0.010151968,0.0023589842,0.005724017,0.00096187665,0.0017542121,0.0019182661,0.0013924735,0.0069118165,0.0003283613,0.010999008,0.002853439,0.0043752454
0.18833281,0.16675477,0.30674398,0.11039494,0.25803134,0.14064579,0.14637701,0.20003983,0.20653228,0.36164993,0.17949311,0.115372315,0.054471117,0.023174448,0.079998985,0.013774092,0.06317865,0.030327309,0.031806093,0.038646635,0.02391949,0.07799042,0.013066844,0.01367163
0.024286026,0.19477874,0.16964668,0.022292923,0.33133164,0.052886475,0.35965505,0.26980376,0.11120438,0.42072254,0.06377353,0.30340642,0.0008550585,0.055171095,0.05325475,0.00063449016,0.06844469,0.0017517534,0.02430817,0.040844407,0.005150409,0.042023506,0.0034007896,0.036392428
0.43258762,0.044878487,0.23007096,0.052164797,0.4652646,0.2865872,0.09708511,0.44957784,0.087764114,0.183632,0.028927602,0.10913547,0.017749464,0.0013563093,0.02927619,0.0017753638,0.037235405,0.042779673,0.003462969,0.017545639,0.0032364822,0.030423896,0.0010376729,0.005148989
0.26897502,0.21576661,0.291636,0.34152696,0.2368725,0.252937,0.23799844,0.36954883,0.30599192,0.24481882,0.24453989,0.14120458,0.031210432,0.002803457,0.0074663428,0.022340614,0.0032235964,0.011141006,0.0024202873,0.018070089,0.016946353,0.002649558,0.00891756,0.0057175835
0.3134549,0.3287023,0.3022571,0.35725576,0.19810373,0.2446451,0.23092385,0.18237168,0.25082302,0.25365984,0.31880805,0.24745415,0.0068336045,0.0068192137,0.007018974,0.016660258,0.0041781515,0.011528148,0.012240319,0.0066376524,0.010529853,0.004502096,0.00872255,0.003306473
0.15946963,0.3924392,0.41964066,0.11598558,0.09452728,0.05385982,0.29432654,0.30559567,0.26298752,0.24683711,0.110710114,0.41098955,0.0074087083,0.0134825045,0.007921597,0.0046396386,0.0040006167,0.001530141,0.011254042,0.02001932,0.025261106,0.011507352,0.007928068,0.013042784
0.24946241,0.08055522,0.18255909,0.102711245,0.29755375,0.13002853,0.22893077,0.3192995,0.14733152,0.18592815,0.085076615,0.43685657,0.032118633,0.012928881,0.022021122,0.0076809525,0.03862647,0.02121991,0.024206376,0.055480957,0.02560469,0.062108196,0.013879364,0.057651088
0.26383537,0.048947446,0.10590781,0.06357977,0.42411065,0.27505785,0.15325499,0.2422527,0.05660957,0.31420085,0.13479985,0.41529995,0.03520149,0.0044435808,0.021330949,0.005869756,0.043236118,0.037441462,0.012009583,0.024029402,0.00603463,0.030149717,0.011248537,0.05168792
0.25568354,0.1602561,0.3346417,0.09572494,0.29998425,0.17375201,0.07438419,0.2032618,0.05068021,0.39809975,0.18465589,0.2411524,0.037029475,0.013952082,0.06243386,0.013608259,0.03529439,0.036217865,0.008811165,0.042167336,0.005144879,0.046717163,0.030793032,0.035577647
0.23319103,0.2411298,0.3714262,0.18912593,0.33006588,0.1760477,0.27623406,0.34857795,0.20553893,0.29055086,0.19767621,0.23401126,0.010098951,0.0041290023,0.022160012,0.0060356036,0.039869815,0.0050511556,0.012412357,0.02413647,0.0038382704,0.014096827,0.0041020494,0.009690824
0.23398642,0.16310002,0.37513262,0.10109157,0.20396778,0.25505725,0.34258562,0.19865683,0.12920298,0.4337147,0.10380679,0.18909018,0.034743972,0.012092026,0.021218462,0.006986134,0.019616112,0.032302897,0.025476916,0.04223633,0.012845309,0.01658326,0.011268003,0.017711872
0.072238095,0.32263395,0.2766248,0.086112514,0.26773626,0.07177602,0.4060525,0.057101447,0.20230466,0.3112985,0.07571142,0.2937493,0.0042039696,0.024226893,0.06310522,0.0048763687,0.057760607,0.004804504,0.04148747,0.0029676554,0.020685988,0.043483708,0.0042997315,0.06027885
0.3255285,0.30362296,0.11949299,0.28708714,0.16320445,0.38678572,0.07980662,0.17063364,0.35224217,0.034401234,0.26259094,0.041620083,0.032066,0.039208114,0.005061609,0.022576952,0.010936316,0.050004687,0.004571641,0.042919353,0.032660663,0.0017658585,0.05297921,0.0029586437
0.06599217,0.14647911,0.43805107,0.06889136,0.118267186,0.05857625,0.3710332,0.264654,0.036628712,0.44390625,0.050443087,0.39460316,0.0037816977,0.026542174,0.0089486465,0.0061550275,0.0146403825,0.010715053,0.015261244,0.03491039,0.0025582076,0.034453977,0.0035360039,0.03442675
0.08031257,0.015131608,0.3186623,0.028653832,0.22001788,0.03217286,0.10776802,0.5417934,0.059440035,0.30582955,0.06585202,0.44341597,0.020885801,0.0009375899,0.056366414,0.001897966,0.06016898,0.0033609367,0.0035188964,0.015889784,0.0029575336,0.055683333,0.005466666,0.0113888625
0.31877378,0.09480044,0.23388852,0.24894075,0.10480254,0.42788395,0.011588452,0.14475617,0.1564115,0.16530488,0.34962475,0.14301722,0.056077357,0.007493005,0.029013535,0.032880716,0.014941117,0.055491056,0.0006242294,0.034153167,0.03299586,0.01444483,0.07267988,0.012568996
0.26304314,0.20594604,0.31072223,0.33007473,0.45831114,0.29689717,0.26398742,0.21363433,0.17472021,0.33980265,0.12270566,0.16446379,0.004952845,0.0060929493,0.007900009,0.005007353,0.0059965504,0.0067664464,0.0017736785,0.0033678943,0.004794006,0.023530522,0.006444291,0.0047091506
0.27960527,0.3595745,0.45155588,0.31800294,0.36306658,0.18506402,0.20496799,0.28405222,0.11594782,0.16780286,0.06296901,0.13078257,0.012525191,0.0058594663,0.031971402,0.0045505837,0.029085487,0.003754935,0.0067917374,0.0059273466,0.0027854787,0.025549939,0.0015496942,0.005818101
0.15986003,0.1488566,0.15225783,0.19578823,0.3226637,0.36406443,0.38258144,0.34219605,0.22367446,0.18609782,0.14223392,0.17356424,0.024030125,0.01668307,0.01301397,0.013825937,0.031765833,0.030377122,0.026593521,0.033084575,0.011025159,0.017084328,0.014338924,0.024007415
0.45438644,0.3561914,0.30213803,0.2480468,0.26935518,0.19105399,0.20423283,0.21565998,0.18008134,0.33563262,0.15695514,0.27208105,0.013265477,0.0050467895,0.0063239466,0.00127061,0.0039309054,0.0057295957,0.0047693183,0.0016229535,0.005213799,0.013279533,0.0027720004,0.009661889
0.16033007,0.13652785,0.22663958,0.13035461,0.6439124,0.15462981,0.16333202,0.30391642,0.19466221,0.071356505,0.042245653,0.2434168,0.02317848,0.018127967,0.029136611,0.01434288,0.042860262,0.020274097,0.028433315,0.022756245,0.009895663,0.004710652,0.0029595778,0.00919785
0.12490865,0.110994816,0.14672114,0.25204125,0.26419994,0.43908805,0.30969256,0.28125823,0.4135173,0.24349383,0.30984747,0.23135497,0.0014855033,0.0040219515,0.0017422528,0.004970761,0.004204537,0.0014921495,0.008794029,0.002896549,0.021801071,0.0011030241,0.010566039,0.0065702265
0.26017892,0.25237605,0.10143597,0.16400182,0.31466818,0.15537809,0.34563383,0.26143885,0.23234525,0.24832731,0.23056261,0.4391754,0.00874768,0.028542928,0.0036496616,0.0075681577,0.019843701,0.0060391766,0.0104104495,0.006647343,0.0142898895,0.021319695,0.007512771,0.024322638
0.1601942,0.38531274,0.21470368,0.19016917,0.14389178,0.081887126,0.16126145,0.07450704,0.3110039,0.22970463,0.21804681,0.22549362,0.040269237,0.08159465,0.027557688,0.049106624,0.027252577,0.012926142,0.02855634,0.00811093,0.06256028,0.023003265,0.012963037,0.063201144
0.21913978,0.08201959,0.32001507,0.05445876,0.15392336,0.32464328,0.13060291,0.28788412,0.19258592,0.3777331,0.24697226,0.20725529,0.03536622,0.0116757685,0.07411873,0.0052484437,0.018349163,0.07288466,0.009763606,0.028443186,0.015858632,0.015235573,0.010358332,0.030084487
0.26425967,0.32666257,0.41408888,0.22202039,0.20827852,0.23849353,0.2075438,0.20929153,0.20235412,0.32766357,0.33213955,0.24366175,0.005570862,0.0069238064,0.022053964,0.0030409058,0.003623951,0.007949202,0.0036532748,0.016397376,0.003219564,0.0061608343,0.013010148,0.0060326313
0.237596,0.34606117,0.276692,0.21071814,0.2374459,0.25102752,0.39791083,0.26046842,0.2514772,0.30369967,0.24450035,0.26279172,0.0031037459,0.0052562174,0.008915456,0.0055523408,0.0030827331,0.002194012,0.018969567,0.0041961554,0.006255831,0.0068432293,0.0036528888,0.0049772114
0.23392956,0.20613477,0.25139365,0.2621412,0.27513638,0.22612718,0.21710734,0.28768706,0.3424461,0.35643014,0.291826,0.2410782,0.016910512,0.0074066254,0.020202275,0.008570608,0.00528702,0.0072812866,0.0016870877,0.010211964,0.01817079,0.016956005,0.010690389,0.0032662211
0.12000185,0.36205265,0.037540045,0.21323793,0.10668425,0.3668193,0.24794894,0.22660317,0.33538744,0.091239385,0.33099392,0.05560242,0.01970972,0.050455205,0.0019800202,0.061870795,0.009501931,0.02282982,0.014909138,0.007792389,0.043333963,0.0088495165,0.06934618,0.005080019
0.20671128,0.11666352,0.2854078,0.1527611,0.33253315,0.174011,0.2712699,0.37501374,0.1467834,0.3139298,0.10689288,0.3211331,0.030514175,0.0060094655,0.040683232,0.0058744047,0.03858777,0.009804072,0.01313166,0.033092372,0.009718051,0.027920643,0.010035297,0.023957549
0.13303643,0.19113848,0.33943552,0.2543963,0.38893253,0.18259689,0.3197898,0.20600812,0.17334616,0.25411835,0.17748772,0.3005187,0.0059755035,0.008766355,0.05070898,0.0061438503,0.038307402,0.005130666,0.014804254,0.01728532,0.007964824,0.020579863,0.011089279,0.03349407
0.1870683,0.4346353,0.15713838,0.23130699,0.24867907,0.23529412,0.453214,0.14440583,0.22994603,0.100942574,0.111500286,0.232067,0.015143193,0.023339326,0.0069560627,0.00886465,0.01698669,0.0080003,0.029983796,0.006435093,0.022576423,0.025134368,0.009306764,0.052537464
0.36370584,0.12956461,0.2439164,0.187236,0.26015434,0.27111453,0.28337637,0.37983438,0.21780965,0.28362635,0.16966364,0.23123719,0.03777035,0.0045390404,0.026594188,0.0056809224,0.010783948,0.028969908,0.008716014,0.018624447,0.007762663,0.01347529,0.010126113,0.0075743366
0.090471916,0.24159579,0.35524505,0.1468847,0.20803042,0.090014435,0.21377482,0.2892402,0.15746485,0.49404055,0.15415418,0.18662934,0.008565702,0.025597537,0.029205946,0.006983652,0.020696474,0.006435986,0.03015881,0.058107827,0.011548625,0.029096413,0.015138389,0.036147516
